ID da Compra,ID do Cliente,ID do Produto,Data da Compra,Valor da Compra,Nome do Produto,Preço,Nome do Cliente,Idade,Gênero
4494,Cliente-187,Produto-78,2023-4-24,66.64,Produto 78,907.72,Cliente 187,34,Feminino
2356,Cliente-187,Produto-6,2023-8-21,110.39,Produto 6,264.28,Cliente 187,34,Feminino
1805,Cliente-187,Produto-60,2023-7-17,326.0,Produto 60,376.12,Cliente 187,34,Feminino
2991,Cliente-187,Produto-30,2023-8-11,48.56,Produto 30,619.37,Cliente 187,34,Feminino
756,Cliente-187,Produto-12,2023-8-23,264.99,Produto 12,340.92,Cliente 187,34,Feminino
1115,Cliente-187,Produto-45,2023-9-2,137.9,Produto 45,709.22,Cliente 187,34,Feminino
4687,Cliente-347,Produto-78,2023-3-5,339.33,Produto 78,907.72,Cliente 347,26,Outro
4828,Cliente-347,Produto-69,2023-6-15,98.97,Produto 69,892.06,Cliente 347,26,Outro
1016,Cliente-347,Produto-63,2023-9-14,282.63,Produto 63,185.04,Cliente 347,26,Outro
4988,Cliente-347,Produto-55,2023-9-21,415.08,Produto 55,778.17,Cliente 347,26,Outro
138,Cliente-347,Produto-53,2023-8-5,105.7,Produto 53,725.06,Cliente 347,26,Outro
261,Cliente-347,Produto-1,2023-2-17,338.57,Produto 1,548.02,Cliente 347,26,Outro
658,Cliente-443,Produto-51,2023-3-16,137.15,Produto 51,380.17,Cliente 443,60,Feminino
4891,Cliente-443,Produto-14,2023-5-20,355.3,Produto 14,415.65,Cliente 443,60,Feminino
2432,Cliente-443,Produto-4,2023-6-15,101.27,Produto 4,615.59,Cliente 443,60,Feminino
3653,Cliente-443,Produto-38,2023-7-15,267.58,Produto 38,784.24,Cliente 443,60,Feminino
1438,Cliente-443,Produto-27,2023-11-18,454.72,Produto 27,954.41,Cliente 443,60,Feminino
4957,Cliente-443,Produto-60,2023-10-15,463.62,Produto 60,376.12,Cliente 443,60,Feminino
2715,Cliente-443,Produto-2,2023-8-13,104.6,Produto 2,114.86,Cliente 443,60,Feminino
1436,Cliente-443,Produto-58,2023-3-24,36.15,Produto 58,723.35,Cliente 443,60,Feminino
3040,Cliente-443,Produto-91,2023-4-12,338.28,Produto 91,332.76,Cliente 443,60,Feminino
3539,Cliente-443,Produto-80,2023-5-1,272.92,Produto 80,181.99,Cliente 443,60,Feminino
4564,Cliente-443,Produto-34,2023-11-3,382.71,Produto 34,92.09,Cliente 443,60,Feminino
672,Cliente-246,Produto-51,2023-7-6,105.94,Produto 51,380.17,Cliente 246,23,Masculino
4211,Cliente-246,Produto-43,2023-9-16,251.37,Produto 43,428.53,Cliente 246,23,Masculino
185,Cliente-246,Produto-49,2023-5-13,372.17,Produto 49,88.98,Cliente 246,23,Masculino
2094,Cliente-246,Produto-45,2023-11-11,347.18,Produto 45,709.22,Cliente 246,23,Masculino
745,Cliente-49,Produto-51,2023-7-14,73.15,Produto 51,380.17,Cliente 49,39,Masculino
1561,Cliente-49,Produto-37,2023-3-2,286.25,Produto 37,76.98,Cliente 49,39,Masculino
29,Cliente-49,Produto-50,2023-6-15,395.69,Produto 50,640.11,Cliente 49,39,Masculino
3159,Cliente-49,Produto-38,2023-7-11,400.01,Produto 38,784.24,Cliente 49,39,Masculino
3208,Cliente-49,Produto-38,2023-7-18,176.68,Produto 38,784.24,Cliente 49,39,Masculino
4014,Cliente-49,Produto-23,2023-12-12,440.31,Produto 23,130.96,Cliente 49,39,Masculino
1064,Cliente-49,Produto-91,2023-7-27,332.75,Produto 91,332.76,Cliente 49,39,Masculino
1022,Cliente-436,Produto-51,2023-10-27,195.26,Produto 51,380.17,Cliente 436,40,Masculino
814,Cliente-436,Produto-32,2023-7-17,316.87,Produto 32,170.97,Cliente 436,40,Masculino
2849,Cliente-436,Produto-14,2023-12-17,207.7,Produto 14,415.65,Cliente 436,40,Masculino
2741,Cliente-436,Produto-4,2023-2-28,152.88,Produto 4,615.59,Cliente 436,40,Masculino
796,Cliente-436,Produto-69,2023-4-8,318.43,Produto 69,892.06,Cliente 436,40,Masculino
1647,Cliente-436,Produto-19,2023-12-8,63.63,Produto 19,794.97,Cliente 436,40,Masculino
445,Cliente-436,Produto-49,2023-2-18,318.97,Produto 49,88.98,Cliente 436,40,Masculino
219,Cliente-436,Produto-55,2023-1-3,189.01,Produto 55,778.17,Cliente 436,40,Masculino
2948,Cliente-436,Produto-31,2023-5-11,206.04,Produto 31,100.02,Cliente 436,40,Masculino
3979,Cliente-436,Produto-62,2023-4-21,52.91,Produto 62,64.24,Cliente 436,40,Masculino
1391,Cliente-455,Produto-51,2023-6-24,492.13,Produto 51,380.17,Cliente 455,28,Outro
3097,Cliente-455,Produto-32,2023-8-11,49.04,Produto 32,170.97,Cliente 455,28,Outro
4129,Cliente-455,Produto-64,2023-4-23,120.89,Produto 64,748.57,Cliente 455,28,Outro
3336,Cliente-455,Produto-61,2023-10-27,146.01,Produto 61,176.03,Cliente 455,28,Outro
1066,Cliente-455,Produto-81,2023-12-17,494.52,Produto 81,152.57,Cliente 455,28,Outro
3724,Cliente-455,Produto-53,2023-11-21,339.13,Produto 53,725.06,Cliente 455,28,Outro
4871,Cliente-455,Produto-65,2023-2-2,324.74,Produto 65,989.26,Cliente 455,28,Outro
178,Cliente-455,Produto-12,2023-9-11,51.01,Produto 12,340.92,Cliente 455,28,Outro
884,Cliente-455,Produto-62,2023-6-7,488.76,Produto 62,64.24,Cliente 455,28,Outro
1747,Cliente-5,Produto-51,2023-1-19,349.57,Produto 51,380.17,Cliente 5,52,Outro
3978,Cliente-5,Produto-44,2023-2-22,404.14,Produto 44,973.58,Cliente 5,52,Outro
147,Cliente-5,Produto-6,2023-8-25,265.43,Produto 6,264.28,Cliente 5,52,Outro
4138,Cliente-5,Produto-29,2023-12-1,453.54,Produto 29,281.4,Cliente 5,52,Outro
4202,Cliente-5,Produto-29,2023-3-24,416.42,Produto 29,281.4,Cliente 5,52,Outro
2865,Cliente-5,Produto-77,2023-12-9,342.57,Produto 77,508.99,Cliente 5,52,Outro
132,Cliente-5,Produto-38,2023-10-14,138.15,Produto 38,784.24,Cliente 5,52,Outro
2499,Cliente-5,Produto-55,2023-7-7,377.63,Produto 55,778.17,Cliente 5,52,Outro
2147,Cliente-5,Produto-81,2023-2-26,433.99,Produto 81,152.57,Cliente 5,52,Outro
4093,Cliente-5,Produto-71,2023-7-15,282.52,Produto 71,815.52,Cliente 5,52,Outro
2005,Cliente-256,Produto-51,2023-1-22,69.33,Produto 51,380.17,Cliente 256,18,Feminino
62,Cliente-256,Produto-9,2023-10-1,94.94,Produto 9,804.47,Cliente 256,18,Feminino
2929,Cliente-256,Produto-19,2023-6-26,361.52,Produto 19,794.97,Cliente 256,18,Feminino
3632,Cliente-256,Produto-61,2023-9-11,104.14,Produto 61,176.03,Cliente 256,18,Feminino
3372,Cliente-256,Produto-75,2023-4-20,465.06,Produto 75,48.23,Cliente 256,18,Feminino
52,Cliente-256,Produto-82,2023-1-3,115.4,Produto 82,53.36,Cliente 256,18,Feminino
2928,Cliente-256,Produto-60,2023-5-14,320.56,Produto 60,376.12,Cliente 256,18,Feminino
4863,Cliente-256,Produto-23,2023-12-23,365.34,Produto 23,130.96,Cliente 256,18,Feminino
2975,Cliente-256,Produto-11,2023-3-19,139.32,Produto 11,972.32,Cliente 256,18,Feminino
927,Cliente-256,Produto-30,2023-2-8,235.79,Produto 30,619.37,Cliente 256,18,Feminino
1468,Cliente-256,Produto-65,2023-6-8,403.08,Produto 65,989.26,Cliente 256,18,Feminino
1865,Cliente-256,Produto-3,2023-7-17,86.97,Produto 3,653.12,Cliente 256,18,Feminino
3084,Cliente-256,Produto-1,2023-3-6,256.1,Produto 1,548.02,Cliente 256,18,Feminino
2138,Cliente-4,Produto-51,2023-6-22,376.69,Produto 51,380.17,Cliente 4,18,Feminino
650,Cliente-4,Produto-69,2023-2-15,168.99,Produto 69,892.06,Cliente 4,18,Feminino
4264,Cliente-4,Produto-19,2023-11-21,11.93,Produto 19,794.97,Cliente 4,18,Feminino
375,Cliente-4,Produto-6,2023-3-7,103.84,Produto 6,264.28,Cliente 4,18,Feminino
4433,Cliente-4,Produto-80,2023-2-16,195.61,Produto 80,181.99,Cliente 4,18,Feminino
4968,Cliente-4,Produto-87,2023-1-23,461.83,Produto 87,174.21,Cliente 4,18,Feminino
2657,Cliente-278,Produto-51,2023-6-23,86.81,Produto 51,380.17,Cliente 278,60,Feminino
122,Cliente-278,Produto-37,2023-9-11,388.44,Produto 37,76.98,Cliente 278,60,Feminino
510,Cliente-278,Produto-69,2023-2-8,105.54,Produto 69,892.06,Cliente 278,60,Feminino
3270,Cliente-278,Produto-61,2023-11-17,453.46,Produto 61,176.03,Cliente 278,60,Feminino
405,Cliente-278,Produto-40,2023-2-17,244.47,Produto 40,615.21,Cliente 278,60,Feminino
3549,Cliente-278,Produto-24,2023-3-19,265.43,Produto 24,333.27,Cliente 278,60,Feminino
2836,Cliente-278,Produto-38,2023-1-23,384.99,Produto 38,784.24,Cliente 278,60,Feminino
1618,Cliente-278,Produto-52,2023-2-18,19.47,Produto 52,48.63,Cliente 278,60,Feminino
643,Cliente-278,Produto-31,2023-1-22,352.34,Produto 31,100.02,Cliente 278,60,Feminino
4800,Cliente-278,Produto-58,2023-8-18,112.2,Produto 58,723.35,Cliente 278,60,Feminino
1674,Cliente-278,Produto-62,2023-1-21,145.83,Produto 62,64.24,Cliente 278,60,Feminino
4676,Cliente-278,Produto-71,2023-2-8,258.45,Produto 71,815.52,Cliente 278,60,Feminino
4167,Cliente-278,Produto-66,2023-8-18,403.01,Produto 66,884.88,Cliente 278,60,Feminino
2874,Cliente-384,Produto-51,2023-12-3,206.02,Produto 51,380.17,Cliente 384,41,Feminino
3795,Cliente-384,Produto-33,2023-5-10,232.15,Produto 33,328.13,Cliente 384,41,Feminino
1910,Cliente-384,Produto-23,2023-11-17,12.77,Produto 23,130.96,Cliente 384,41,Feminino
3067,Cliente-464,Produto-51,2023-4-10,409.12,Produto 51,380.17,Cliente 464,40,Masculino
2074,Cliente-464,Produto-13,2023-5-22,340.75,Produto 13,495.82,Cliente 464,40,Masculino
2091,Cliente-464,Produto-19,2023-6-28,207.63,Produto 19,794.97,Cliente 464,40,Masculino
1316,Cliente-464,Produto-33,2023-1-22,479.22,Produto 33,328.13,Cliente 464,40,Masculino
4159,Cliente-464,Produto-27,2023-8-22,126.07,Produto 27,954.41,Cliente 464,40,Masculino
3496,Cliente-464,Produto-71,2023-10-27,438.87,Produto 71,815.52,Cliente 464,40,Masculino
3027,Cliente-464,Produto-80,2023-7-16,23.78,Produto 80,181.99,Cliente 464,40,Masculino
263,Cliente-464,Produto-36,2023-3-17,481.12,Produto 36,107.16,Cliente 464,40,Masculino
2450,Cliente-464,Produto-25,2023-11-25,139.64,Produto 25,953.69,Cliente 464,40,Masculino
3158,Cliente-204,Produto-51,2023-3-15,10.28,Produto 51,380.17,Cliente 204,36,Masculino
2431,Cliente-204,Produto-94,2023-10-15,182.97,Produto 94,868.67,Cliente 204,36,Masculino
636,Cliente-204,Produto-4,2023-10-17,188.14,Produto 4,615.59,Cliente 204,36,Masculino
4332,Cliente-204,Produto-38,2023-6-7,301.32,Produto 38,784.24,Cliente 204,36,Masculino
1354,Cliente-204,Produto-70,2023-12-1,201.09,Produto 70,686.94,Cliente 204,36,Masculino
3839,Cliente-204,Produto-97,2023-12-6,47.62,Produto 97,677.4,Cliente 204,36,Masculino
1389,Cliente-204,Produto-49,2023-9-14,26.83,Produto 49,88.98,Cliente 204,36,Masculino
3026,Cliente-204,Produto-49,2023-6-22,205.02,Produto 49,88.98,Cliente 204,36,Masculino
2214,Cliente-204,Produto-57,2023-2-24,287.79,Produto 57,463.26,Cliente 204,36,Masculino
2137,Cliente-204,Produto-34,2023-12-6,396.37,Produto 34,92.09,Cliente 204,36,Masculino
3290,Cliente-456,Produto-51,2023-8-13,436.99,Produto 51,380.17,Cliente 456,37,Outro
1047,Cliente-456,Produto-69,2023-5-17,107.67,Produto 69,892.06,Cliente 456,37,Outro
39,Cliente-456,Produto-61,2023-7-9,116.77,Produto 61,176.03,Cliente 456,37,Outro
3315,Cliente-456,Produto-61,2023-4-20,306.67,Produto 61,176.03,Cliente 456,37,Outro
3094,Cliente-456,Produto-99,2023-6-15,431.62,Produto 99,894.01,Cliente 456,37,Outro
3141,Cliente-456,Produto-56,2023-2-25,206.28,Produto 56,652.98,Cliente 456,37,Outro
4956,Cliente-456,Produto-63,2023-1-3,159.15,Produto 63,185.04,Cliente 456,37,Outro
4452,Cliente-456,Produto-93,2023-8-6,272.37,Produto 93,346.47,Cliente 456,37,Outro
3703,Cliente-456,Produto-53,2023-6-1,147.35,Produto 53,725.06,Cliente 456,37,Outro
4917,Cliente-456,Produto-2,2023-2-28,492.44,Produto 2,114.86,Cliente 456,37,Outro
1629,Cliente-456,Produto-46,2023-8-14,102.28,Produto 46,964.01,Cliente 456,37,Outro
2153,Cliente-456,Produto-25,2023-2-10,82.43,Produto 25,953.69,Cliente 456,37,Outro
3300,Cliente-290,Produto-51,2023-8-20,485.29,Produto 51,380.17,Cliente 290,44,Masculino
2470,Cliente-290,Produto-40,2023-9-19,387.59,Produto 40,615.21,Cliente 290,44,Masculino
1921,Cliente-290,Produto-23,2023-10-12,206.92,Produto 23,130.96,Cliente 290,44,Masculino
1475,Cliente-290,Produto-48,2023-5-17,429.38,Produto 48,942.49,Cliente 290,44,Masculino
476,Cliente-290,Produto-67,2023-9-20,31.4,Produto 67,441.16,Cliente 290,44,Masculino
2465,Cliente-290,Produto-3,2023-9-25,53.42,Produto 3,653.12,Cliente 290,44,Masculino
1593,Cliente-290,Produto-71,2023-2-4,115.77,Produto 71,815.52,Cliente 290,44,Masculino
3833,Cliente-290,Produto-73,2023-7-20,272.26,Produto 73,120.74,Cliente 290,44,Masculino
3459,Cliente-290,Produto-36,2023-1-27,322.97,Produto 36,107.16,Cliente 290,44,Masculino
3314,Cliente-290,Produto-57,2023-2-22,398.02,Produto 57,463.26,Cliente 290,44,Masculino
621,Cliente-290,Produto-66,2023-10-19,229.33,Produto 66,884.88,Cliente 290,44,Masculino
4218,Cliente-290,Produto-87,2023-4-4,253.21,Produto 87,174.21,Cliente 290,44,Masculino
3875,Cliente-293,Produto-51,2023-1-9,202.93,Produto 51,380.17,Cliente 293,22,Outro
3881,Cliente-293,Produto-44,2023-9-17,86.21,Produto 44,973.58,Cliente 293,22,Outro
2485,Cliente-293,Produto-60,2023-12-16,344.84,Produto 60,376.12,Cliente 293,22,Outro
2169,Cliente-293,Produto-55,2023-5-14,371.11,Produto 55,778.17,Cliente 293,22,Outro
794,Cliente-293,Produto-48,2023-5-17,445.53,Produto 48,942.49,Cliente 293,22,Outro
3177,Cliente-293,Produto-17,2023-11-25,273.96,Produto 17,818.0,Cliente 293,22,Outro
4252,Cliente-250,Produto-51,2023-11-27,459.65,Produto 51,380.17,Cliente 250,32,Outro
4590,Cliente-250,Produto-33,2023-9-27,376.68,Produto 33,328.13,Cliente 250,32,Outro
325,Cliente-250,Produto-21,2023-7-12,80.43,Produto 21,751.82,Cliente 250,32,Outro
661,Cliente-250,Produto-48,2023-9-4,12.61,Produto 48,942.49,Cliente 250,32,Outro
1013,Cliente-250,Produto-62,2023-3-18,107.78,Produto 62,64.24,Cliente 250,32,Outro
1966,Cliente-250,Produto-46,2023-3-22,477.95,Produto 46,964.01,Cliente 250,32,Outro
4892,Cliente-209,Produto-51,2023-1-26,451.24,Produto 51,380.17,Cliente 209,19,Masculino
3148,Cliente-209,Produto-16,2023-5-2,253.02,Produto 16,181.65,Cliente 209,19,Masculino
2124,Cliente-209,Produto-64,2023-1-9,126.0,Produto 64,748.57,Cliente 209,19,Masculino
2612,Cliente-209,Produto-37,2023-1-28,312.61,Produto 37,76.98,Cliente 209,19,Masculino
1729,Cliente-209,Produto-100,2023-7-15,27.01,Produto 100,503.79,Cliente 209,19,Masculino
2900,Cliente-209,Produto-40,2023-7-26,40.42,Produto 40,615.21,Cliente 209,19,Masculino
3582,Cliente-209,Produto-24,2023-3-11,61.56,Produto 24,333.27,Cliente 209,19,Masculino
4222,Cliente-209,Produto-83,2023-4-11,432.05,Produto 83,818.12,Cliente 209,19,Masculino
4901,Cliente-209,Produto-83,2023-10-23,24.55,Produto 83,818.12,Cliente 209,19,Masculino
947,Cliente-209,Produto-23,2023-4-12,231.19,Produto 23,130.96,Cliente 209,19,Masculino
3560,Cliente-209,Produto-71,2023-9-25,287.09,Produto 71,815.52,Cliente 209,19,Masculino
4216,Cliente-209,Produto-85,2023-9-25,185.65,Produto 85,406.92,Cliente 209,19,Masculino
4480,Cliente-209,Produto-85,2023-9-16,159.76,Produto 85,406.92,Cliente 209,19,Masculino
273,Cliente-209,Produto-87,2023-3-12,361.24,Produto 87,174.21,Cliente 209,19,Masculino
2216,Cliente-209,Produto-45,2023-4-10,126.32,Produto 45,709.22,Cliente 209,19,Masculino
4249,Cliente-209,Produto-45,2023-2-26,202.89,Produto 45,709.22,Cliente 209,19,Masculino
875,Cliente-345,Produto-13,2023-11-27,20.71,Produto 13,495.82,Cliente 345,47,Feminino
1994,Cliente-345,Produto-13,2023-6-22,483.35,Produto 13,495.82,Cliente 345,47,Feminino
557,Cliente-345,Produto-6,2023-1-14,277.0,Produto 6,264.28,Cliente 345,47,Feminino
2119,Cliente-345,Produto-97,2023-7-14,394.9,Produto 97,677.4,Cliente 345,47,Feminino
1917,Cliente-345,Produto-93,2023-12-27,272.58,Produto 93,346.47,Cliente 345,47,Feminino
4632,Cliente-345,Produto-22,2023-7-19,33.82,Produto 22,311.2,Cliente 345,47,Feminino
1127,Cliente-345,Produto-2,2023-2-12,384.87,Produto 2,114.86,Cliente 345,47,Feminino
2052,Cliente-345,Produto-26,2023-6-20,276.22,Produto 26,83.29,Cliente 345,47,Feminino
1662,Cliente-90,Produto-13,2023-8-24,62.11,Produto 13,495.82,Cliente 90,18,Masculino
2478,Cliente-90,Produto-21,2023-8-14,208.04,Produto 21,751.82,Cliente 90,18,Masculino
4071,Cliente-90,Produto-48,2023-4-14,405.69,Produto 48,942.49,Cliente 90,18,Masculino
1139,Cliente-90,Produto-3,2023-11-14,25.1,Produto 3,653.12,Cliente 90,18,Masculino
568,Cliente-90,Produto-39,2023-2-14,286.87,Produto 39,201.72,Cliente 90,18,Masculino
2255,Cliente-90,Produto-25,2023-6-6,128.29,Produto 25,953.69,Cliente 90,18,Masculino
522,Cliente-90,Produto-54,2023-10-6,87.27,Produto 54,234.94,Cliente 90,18,Masculino
3368,Cliente-90,Produto-54,2023-11-1,140.12,Produto 54,234.94,Cliente 90,18,Masculino
1719,Cliente-457,Produto-13,2023-4-7,68.11,Produto 13,495.82,Cliente 457,23,Masculino
368,Cliente-457,Produto-94,2023-4-2,290.14,Produto 94,868.67,Cliente 457,23,Masculino
3268,Cliente-457,Produto-28,2023-10-16,226.88,Produto 28,273.0,Cliente 457,23,Masculino
2796,Cliente-457,Produto-43,2023-3-27,302.47,Produto 43,428.53,Cliente 457,23,Masculino
3935,Cliente-457,Produto-93,2023-2-23,255.93,Produto 93,346.47,Cliente 457,23,Masculino
3162,Cliente-457,Produto-62,2023-2-4,403.33,Produto 62,64.24,Cliente 457,23,Masculino
4306,Cliente-457,Produto-46,2023-5-14,54.56,Produto 46,964.01,Cliente 457,23,Masculino
1018,Cliente-457,Produto-34,2023-1-23,378.15,Produto 34,92.09,Cliente 457,23,Masculino
2019,Cliente-164,Produto-13,2023-1-28,326.94,Produto 13,495.82,Cliente 164,56,Masculino
4737,Cliente-164,Produto-10,2023-8-4,281.36,Produto 10,884.52,Cliente 164,56,Masculino
495,Cliente-164,Produto-84,2023-3-8,206.31,Produto 84,401.08,Cliente 164,56,Masculino
2179,Cliente-164,Produto-28,2023-9-1,386.09,Produto 28,273.0,Cliente 164,56,Masculino
3584,Cliente-164,Produto-75,2023-3-9,153.33,Produto 75,48.23,Cliente 164,56,Masculino
2543,Cliente-164,Produto-47,2023-1-12,93.92,Produto 47,89.63,Cliente 164,56,Masculino
76,Cliente-164,Produto-97,2023-10-9,155.98,Produto 97,677.4,Cliente 164,56,Masculino
438,Cliente-164,Produto-93,2023-4-12,315.62,Produto 93,346.47,Cliente 164,56,Masculino
1758,Cliente-164,Produto-93,2023-11-2,141.21,Produto 93,346.47,Cliente 164,56,Masculino
685,Cliente-164,Produto-22,2023-7-8,103.33,Produto 22,311.2,Cliente 164,56,Masculino
1264,Cliente-164,Produto-71,2023-4-23,403.5,Produto 71,815.52,Cliente 164,56,Masculino
587,Cliente-164,Produto-39,2023-4-16,221.58,Produto 39,201.72,Cliente 164,56,Masculino
3062,Cliente-164,Produto-26,2023-3-24,36.04,Produto 26,83.29,Cliente 164,56,Masculino
1053,Cliente-164,Produto-54,2023-3-6,229.76,Produto 54,234.94,Cliente 164,56,Masculino
2568,Cliente-164,Produto-54,2023-3-1,88.17,Produto 54,234.94,Cliente 164,56,Masculino
2334,Cliente-25,Produto-13,2023-10-12,421.79,Produto 13,495.82,Cliente 25,37,Masculino
2536,Cliente-25,Produto-4,2023-9-14,222.34,Produto 4,615.59,Cliente 25,37,Masculino
2890,Cliente-25,Produto-75,2023-9-23,261.58,Produto 75,48.23,Cliente 25,37,Masculino
356,Cliente-25,Produto-40,2023-11-3,465.33,Produto 40,615.21,Cliente 25,37,Masculino
919,Cliente-25,Produto-40,2023-6-24,234.65,Produto 40,615.21,Cliente 25,37,Masculino
3369,Cliente-25,Produto-63,2023-10-24,324.26,Produto 63,185.04,Cliente 25,37,Masculino
328,Cliente-25,Produto-12,2023-11-11,371.2,Produto 12,340.92,Cliente 25,37,Masculino
2240,Cliente-25,Produto-36,2023-10-27,323.64,Produto 36,107.16,Cliente 25,37,Masculino
2635,Cliente-480,Produto-13,2023-8-15,431.29,Produto 13,495.82,Cliente 480,30,Outro
367,Cliente-480,Produto-94,2023-6-9,83.5,Produto 94,868.67,Cliente 480,30,Outro
2382,Cliente-480,Produto-4,2023-3-28,123.12,Produto 4,615.59,Cliente 480,30,Outro
1522,Cliente-480,Produto-79,2023-11-12,320.67,Produto 79,514.64,Cliente 480,30,Outro
267,Cliente-480,Produto-83,2023-11-12,289.38,Produto 83,818.12,Cliente 480,30,Outro
4425,Cliente-480,Produto-83,2023-4-21,464.57,Produto 83,818.12,Cliente 480,30,Outro
901,Cliente-480,Produto-21,2023-8-11,281.53,Produto 21,751.82,Cliente 480,30,Outro
2410,Cliente-480,Produto-93,2023-8-10,357.81,Produto 93,346.47,Cliente 480,30,Outro
2844,Cliente-480,Produto-93,2023-11-6,378.93,Produto 93,346.47,Cliente 480,30,Outro
1855,Cliente-480,Produto-2,2023-3-24,280.93,Produto 2,114.86,Cliente 480,30,Outro
3599,Cliente-480,Produto-89,2023-8-23,147.63,Produto 89,454.58,Cliente 480,30,Outro
1902,Cliente-480,Produto-85,2023-7-8,28.06,Produto 85,406.92,Cliente 480,30,Outro
4394,Cliente-480,Produto-85,2023-7-1,339.4,Produto 85,406.92,Cliente 480,30,Outro
2102,Cliente-480,Produto-57,2023-7-18,394.73,Produto 57,463.26,Cliente 480,30,Outro
3237,Cliente-146,Produto-13,2023-6-26,448.51,Produto 13,495.82,Cliente 146,53,Outro
1213,Cliente-146,Produto-94,2023-4-11,89.02,Produto 94,868.67,Cliente 146,53,Outro
2237,Cliente-146,Produto-100,2023-11-7,391.73,Produto 100,503.79,Cliente 146,53,Outro
3070,Cliente-146,Produto-38,2023-8-7,428.8,Produto 38,784.24,Cliente 146,53,Outro
590,Cliente-146,Produto-83,2023-5-11,497.16,Produto 83,818.12,Cliente 146,53,Outro
482,Cliente-146,Produto-52,2023-4-24,84.58,Produto 52,48.63,Cliente 146,53,Outro
868,Cliente-146,Produto-46,2023-8-14,85.47,Produto 46,964.01,Cliente 146,53,Outro
1968,Cliente-146,Produto-1,2023-7-23,92.03,Produto 1,548.02,Cliente 146,53,Outro
667,Cliente-146,Produto-87,2023-6-5,396.08,Produto 87,174.21,Cliente 146,53,Outro
3419,Cliente-1,Produto-13,2023-4-19,269.54,Produto 13,495.82,Cliente 1,19,Masculino
3379,Cliente-1,Produto-94,2023-7-18,465.74,Produto 94,868.67,Cliente 1,19,Masculino
2731,Cliente-1,Produto-10,2023-3-24,192.53,Produto 10,884.52,Cliente 1,19,Masculino
2258,Cliente-1,Produto-64,2023-12-11,467.96,Produto 64,748.57,Cliente 1,19,Masculino
4726,Cliente-1,Produto-37,2023-1-12,402.97,Produto 37,76.98,Cliente 1,19,Masculino
105,Cliente-1,Produto-24,2023-6-24,125.88,Produto 24,333.27,Cliente 1,19,Masculino
2420,Cliente-1,Produto-47,2023-2-28,331.59,Produto 47,89.63,Cliente 1,19,Masculino
4318,Cliente-1,Produto-41,2023-2-21,277.33,Produto 41,56.4,Cliente 1,19,Masculino
68,Cliente-1,Produto-70,2023-4-21,21.95,Produto 70,686.94,Cliente 1,19,Masculino
2978,Cliente-1,Produto-55,2023-12-28,67.38,Produto 55,778.17,Cliente 1,19,Masculino
3344,Cliente-1,Produto-80,2023-4-24,38.69,Produto 80,181.99,Cliente 1,19,Masculino
2104,Cliente-1,Produto-36,2023-7-10,149.89,Produto 36,107.16,Cliente 1,19,Masculino
4558,Cliente-1,Produto-57,2023-5-3,318.35,Produto 57,463.26,Cliente 1,19,Masculino
3640,Cliente-186,Produto-13,2023-1-22,28.1,Produto 13,495.82,Cliente 186,51,Feminino
